prototype,pc,opcode,name,A,B,C,D,mode,flag,flag_b,flag_c
70,16,7,OP_007,3,2,4,0,0,False,False,False
70,17,26,OP_026,3,18,75,0,0,False,False,False
70,18,11,OP_011,65,22,53,0,0,False,False,False
70,19,4,OP_004,6,4,50,0,0,False,True,False
70,20,7,OP_007,3,2,6,0,0,False,False,False
70,21,3,OP_003,"[5, 6]","[5, 1]",None,None,2,False,False,False
70,22,25,OP_025,3,3,2,6,0,False,False,False
70,23,26,OP_026,3,24,15,0,0,False,False,False
70,24,11,OP_011,58,25,36,0,0,False,False,False
70,25,28,OP_028,3,4,2,0,0,False,False,False
70,26,12,OP_012,3,54,90,0,0,False,False,False
70,27,21,OP_021,4,2,7,0,0,False,False,False
70,28,18,OP_018,4,2,3,0,0,False,False,False
70,29,28,OP_028,4,4,63,0,0,False,False,False
70,30,4,OP_004,5,6,29,0,0,False,True,False
70,31,19,OP_019,7,6,49,0,0,False,True,False
70,32,4,OP_004,8,7,97,0,0,False,True,False
70,33,7,OP_007,7,7,8,0,0,False,False,False
70,34,2,OP_002,7,0,0,0,0,False,False,False
70,35,4,OP_004,9,8,21,0,0,False,True,False
70,36,7,OP_007,8,3,9,0,0,False,False,False
70,37,19,OP_019,10,9,60,0,0,False,True,False
70,38,4,OP_004,11,10,47,0,0,False,True,False
70,39,7,OP_007,10,10,11,0,0,False,False,False
70,40,2,OP_002,10,0,0,0,0,False,False,False
70,41,8,OP_008,11,11,27,0,0,False,False,False
70,42,13,OP_013,13,3,43,0,0,False,False,False
70,43,18,OP_018,13,3,12,0,0,False,False,False
70,44,2,OP_002,12,0,0,0,0,False,False,False
70,45,8,OP_008,13,11,39,0,0,False,False,False
70,46,34,OP_034,9,4,2,0,0,False,False,False
70,47,52,OP_052,8,8,9,0,0,False,False,False
70,48,2,OP_002,8,0,0,0,0,False,False,False
70,49,4,OP_004,10,8,51,0,0,False,True,False
70,50,7,OP_007,9,3,10,0,0,False,False,False
70,51,2,OP_002,9,0,0,0,0,False,False,False
70,52,24,OP_024,6,3,2,0,0,False,False,False
70,53,1,OP_001,4,5,6,0,0,False,False,False
70,54,11,OP_011,35,54,43,0,0,False,False,False
70,55,19,OP_019,4,13,97,0,0,False,True,False
70,56,4,OP_004,5,14,90,0,0,False,True,False
70,57,7,OP_007,4,4,5,0,0,False,False,False
70,58,2,OP_002,4,0,0,0,0,False,False,False
70,59,8,OP_008,5,11,15,0,0,False,False,False
70,60,22,OP_022,3,2,1,0,0,False,False,False
70,61,11,OP_011,89,1,77,0,0,False,False,False
70,62,20,OP_020,42,11,89,0,0,False,False,False
71,1,17,OP_017,2,1,251,0,0,False,False,False
71,2,12,OP_012,2,11,74,0,0,False,False,False
71,3,17,OP_017,2,1,251,0,0,False,False,False
71,4,0,OP_000,4,1,43,0,0,False,True,False
71,5,5,OP_005,2,2,4,0,0,False,False,False
71,6,2,OP_002,2,0,0,0,0,False,False,False
71,7,2,OP_002,3,0,0,0,0,False,False,False
71,8,22,OP_022,2,2,1,0,0,False,False,False
71,9,9,OP_009,2,2,92,0,0,False,False,False
71,10,39,OP_039,2,1,220,0,0,False,False,False
71,11,11,OP_011,77,11,64,0,0,False,False,False
71,12,9,OP_009,2,1,19,0,0,False,False,False
71,13,12,OP_012,2,24,43,0,0,False,False,False
71,14,13,OP_013,2,2,65,0,0,False,False,False
71,15,0,OP_000,3,2,43,0,0,False,True,False
71,16,7,OP_007,2,2,3,0,0,False,False,False
71,17,0,OP_000,4,3,43,0,0,False,True,False
71,18,5,OP_005,2,2,4,0,0,False,False,False
71,19,6,OP_006,"[2, 3]",None,None,None,3,False,False,False
71,20,14,OP_014,4,1,0,0,0,False,False,False
71,21,2,OP_002,4,0,0,0,0,False,False,False
71,22,24,OP_024,2,3,2,0,0,False,False,False
71,23,39,OP_039,2,1,220,0,0,False,False,False
71,24,11,OP_011,72,24,37,0,0,False,False,False
71,25,20,OP_020,95,79,72,0,0,False,False,False
72,1,16,OP_016,256,2,0,0,0,False,False,False
72,2,187,OP_187,-38,34,0,256,0,False,False,False
72,3,13,OP_013,2,1,50,0,0,False,False,False
72,4,18,OP_018,2,1,1,0,0,False,False,False
72,5,9,OP_009,2,1,19,0,0,False,False,False
72,6,12,OP_012,2,28,47,0,0,False,False,False
72,7,17,OP_017,2,3,216,0,0,False,True,False
72,8,43,OP_043,0,0,0,0,0,False,False,False
72,9,2,OP_002,2,0,0,0,0,False,False,False
72,10,9,OP_009,3,1,19,0,0,False,False,False
72,11,0,OP_000,5,4,43,0,0,False,True,False
72,12,48,OP_048,3,2,0,5,0,False,False,False
72,13,44,OP_044,3,0,0,0,0,False,False,False
72,14,47,OP_047,32,0,4,0,0,False,False,False
72,15,41,OP_041,32,26,2,0,0,False,False,False
72,16,21,OP_021,2,36,27,0,0,False,False,False
72,17,3,OP_003,"[4, 5]","[5, 6]",None,None,2,False,False,False
72,18,25,OP_025,2,3,2,5,0,False,False,False
72,19,26,OP_026,2,20,49,0,0,False,False,False
72,20,11,OP_011,57,22,92,0,0,False,False,False
72,21,4,OP_004,3,7,33,0,0,False,True,False
72,22,7,OP_007,2,36,3,0,0,False,False,False
72,23,12,OP_012,2,26,47,0,0,False,False,False
72,24,3,OP_003,"[2, 3]","[7, 8]",None,None,2,False,False,False
72,25,1,OP_001,36,2,3,0,0,False,False,False
72,26,11,OP_011,6,26,61,0,0,False,False,False
72,27,40,OP_040,32,15,2,0,0,False,False,False
72,28,11,OP_011,92,28,80,0,0,False,False,False
72,29,20,OP_020,15,11,24,0,0,False,False,False
73,1,28,OP_028,2,1,56,0,0,False,False,False
73,2,26,OP_026,2,3,96,0,0,False,False,False
73,3,11,OP_011,29,5,12,0,0,False,False,False
73,4,13,OP_013,3,2,13,0,0,False,False,False
73,5,18,OP_018,3,1,2,0,0,False,False,False
73,6,12,OP_012,2,18,93,0,0,False,False,False
73,7,19,OP_019,3,3,54,0,0,False,True,False
73,8,4,OP_004,4,4,75,0,0,False,True,False
73,9,7,OP_007,3,3,4,0,0,False,False,False
73,10,2,OP_002,3,0,0,0,0,False,False,False
73,11,8,OP_008,4,5,12,0,0,False,False,False
73,12,22,OP_022,2,2,1,0,0,False,False,False
73,13,28,OP_028,2,1,91,0,0,False,False,False
73,14,4,OP_004,3,6,67,0,0,False,True,False
73,15,13,OP_013,5,3,32,0,0,False,False,False
73,16,18,OP_018,5,2,4,0,0,False,False,False
73,17,1,OP_001,2,3,4,0,0,False,False,False
73,18,11,OP_011,56,0,81,0,0,False,False,False
73,19,13,OP_013,3,2,95,0,0,False,False,False
73,20,18,OP_018,3,3,2,0,0,False,False,False
73,21,39,OP_039,2,2,63,0,0,False,False,False
73,22,26,OP_026,2,23,55,0,0,False,False,False
73,23,11,OP_011,17,24,76,0,0,False,False,False
73,24,17,OP_017,2,1,251,0,0,False,False,False
73,25,12,OP_012,2,34,66,0,0,False,False,False
73,26,17,OP_017,2,1,251,0,0,False,False,False
73,27,0,OP_000,3,6,43,0,0,False,True,False
73,28,13,OP_013,4,4,55,0,0,False,False,False
73,29,12,OP_012,4,31,41,0,0,False,False,False
73,30,4,OP_004,256,9,82,0,0,False,False,False
73,31,35,OP_035,256,0,38,0,0,False,False,False
73,32,0,OP_000,4,8,43,0,0,False,True,False
73,33,1,OP_001,2,3,4,0,0,False,False,False
73,34,11,OP_011,86,34,60,0,0,False,False,False
73,35,20,OP_020,58,76,40,0,0,False,False,False
74,1,0,OP_000,1,1,43,0,0,False,True,False
74,2,39,OP_039,1,1,220,0,0,False,False,False
74,3,17,OP_017,1,2,251,0,0,False,False,False
74,4,12,OP_012,1,11,43,0,0,False,False,False
74,5,17,OP_017,1,2,251,0,0,False,False,False
74,6,0,OP_000,3,2,43,0,0,False,True,False
74,7,5,OP_005,1,1,3,0,0,False,False,False
74,8,2,OP_002,1,0,0,0,0,False,False,False
74,9,2,OP_002,2,0,0,0,0,False,False,False
74,10,22,OP_022,1,2,1,0,0,False,False,False
74,11,11,OP_011,65,11,95,0,0,False,False,False
74,12,17,OP_017,1,3,251,0,0,False,False,False
74,13,12,OP_012,1,20,57,0,0,False,False,False
74,14,17,OP_017,1,3,251,0,0,False,False,False
74,15,0,OP_000,3,3,43,0,0,False,True,False
74,16,5,OP_005,1,1,3,0,0,False,False,False
74,17,2,OP_002,1,0,0,0,0,False,False,False
74,18,2,OP_002,2,0,0,0,0,False,False,False
74,19,22,OP_022,1,2,1,0,0,False,False,False
74,20,11,OP_011,91,20,89,0,0,False,False,False
74,21,17,OP_017,1,4,251,0,0,False,False,False
74,22,12,OP_012,1,29,81,0,0,False,False,False
74,23,17,OP_017,1,4,251,0,0,False,False,False
74,24,0,OP_000,3,3,43,0,0,False,True,False
74,25,5,OP_005,1,1,3,0,0,False,False,False
74,26,2,OP_002,1,0,0,0,0,False,False,False
74,27,2,OP_002,2,0,0,0,0,False,False,False
74,28,22,OP_022,1,2,1,0,0,False,False,False
74,29,11,OP_011,28,29,85,0,0,False,False,False
74,30,9,OP_009,1,1,92,0,0,False,False,False
74,31,75,OP_075,"[2, 3]",None,None,None,3,False,False,False
74,32,39,OP_039,3,2,220,0,0,False,False,False
74,33,39,OP_039,2,4,220,0,0,False,False,False
74,34,39,OP_039,1,3,220,0,0,False,False,False
74,35,17,OP_017,1,5,251,0,0,False,False,False
74,36,12,OP_012,1,63,3,0,0,False,False,False
74,37,17,OP_017,1,4,216,0,0,False,True,False
74,38,43,OP_043,0,0,0,0,0,False,False,False
74,39,2,OP_002,1,0,0,0,0,False,False,False
74,40,17,OP_017,2,5,216,0,0,False,True,False
74,41,16,OP_016,256,2,0,0,0,False,False,False
74,42,308,OP_308,4,49,26,256,0,False,False,False
74,43,4,OP_004,4,6,64,0,0,False,True,False
74,44,7,OP_007,2,2,4,0,0,False,False,False
74,45,0,OP_000,4,7,43,0,0,False,True,False
74,46,48,OP_048,2,2,0,4,0,False,False,False
74,47,44,OP_044,2,0,0,0,0,False,False,False
74,48,47,OP_047,32,0,4,0,0,False,False,False
74,49,41,OP_041,32,60,2,0,0,False,False,False
74,50,19,OP_019,3,5,41,0,0,False,True,False
74,51,18,OP_018,3,1,2,0,0,False,False,False
74,52,53,OP_053,1,36,2,0,0,False,False,False
74,53,12,OP_012,1,60,64,0,0,False,False,False
74,54,28,OP_028,1,5,50,0,0,False,False,False
74,55,4,OP_004,3,9,11,0,0,False,True,False
74,56,5,OP_005,1,1,3,0,0,False,False,False
74,57,6,OP_006,"[1, 2, 36]",None,None,None,3,False,False,False
74,58,8,OP_008,4,10,52,0,0,False,False,False
74,59,15,OP_015,1,4,1,0,0,False,False,False
74,60,11,OP_011,82,60,67,0,0,False,False,False
74,61,40,OP_040,32,49,2,0,0,False,False,False
74,62,4,OP_004,257,11,8,0,0,False,False,False
74,63,35,OP_035,257,0,72,0,0,False,False,False
74,64,20,OP_020,39,41,76,0,0,False,False,False
75,1,16,OP_016,256,2,0,0,0,False,False,False
75,2,287,OP_287,-4,1,0,256,0,False,False,False
75,3,28,OP_028,1,1,80,0,0,False,False,False
75,4,16,OP_016,257,2,0,0,0,False,False,False
75,5,286,OP_286,-11,1,32,257,0,False,False,False
75,6,51,OP_051,1,1,47,0,0,False,False,False
75,7,12,OP_012,1,8,45,0,0,False,False,False
75,8,11,OP_011,39,10,33,0,0,False,False,False
75,9,17,OP_017,1,2,251,0,0,False,False,False
75,10,39,OP_039,1,1,63,0,0,False,False,False
75,11,12,OP_012,1,13,92,0,0,False,False,False
75,12,20,OP_020,63,79,71,0,0,False,False,False
75,13,11,OP_011,63,13,18,0,0,False,False,False
75,14,17,OP_017,2,3,251,0,0,False,False,False
75,15,2,OP_002,2,0,0,0,0,False,False,False
75,16,62,OP_062,1,1,1,0,0,False,False,False
75,17,0,OP_000,1,1,43,0,0,False,True,False
75,18,39,OP_039,1,4,220,0,0,False,False,False
75,19,17,OP_017,2,2,216,0,0,False,True,False
75,20,0,OP_000,3,3,43,0,0,False,True,False
75,21,7,OP_007,2,2,3,0,0,False,False,False
75,22,2,OP_002,2,0,0,0,0,False,False,False
75,23,8,OP_008,3,4,81,0,0,False,False,False
75,24,38,OP_038,1,2,2,0,0,False,False,False
75,25,39,OP_039,1,5,220,0,0,False,False,False
75,26,17,OP_017,1,5,251,0,0,False,False,False
75,27,0,OP_000,2,5,43,0,0,False,True,False
75,28,17,OP_017,3,6,216,0,0,False,True,False
75,29,0,OP_000,4,7,43,0,0,False,True,False
75,30,7,OP_007,3,3,4,0,0,False,False,False
75,31,1,OP_001,1,2,3,0,0,False,False,False
75,32,17,OP_017,1,5,251,0,0,False,False,False
75,33,0,OP_000,2,8,43,0,0,False,True,False
75,34,17,OP_017,4,6,216,0,0,False,True,False
75,35,0,OP_000,5,3,43,0,0,False,True,False
75,36,7,OP_007,4,4,5,0,0,False,False,False
75,37,2,OP_002,4,0,0,0,0,False,False,False
75,38,33,OP_033,"[5, 6, 7]","[9, 9, 9]",None,None,2,False,False,False
75,39,34,OP_034,3,4,2,0,0,False,False,False
75,40,1,OP_001,1,2,3,0,0,False,False,False
75,41,17,OP_017,1,5,251,0,0,False,False,False
75,42,0,OP_000,2,10,43,0,0,False,True,False
75,43,17,OP_017,3,1,251,0,0,False,False,False
75,44,1,OP_001,1,2,3,0,0,False,False,False
75,45,17,OP_017,2,2,216,0,0,False,True,False
75,46,0,OP_000,3,3,43,0,0,False,True,False
75,47,7,OP_007,2,2,3,0,0,False,False,False
75,48,2,OP_002,2,0,0,0,0,False,False,False
75,49,8,OP_008,3,11,42,0,0,False,False,False
75,50,38,OP_038,1,2,2,0,0,False,False,False
75,51,39,OP_039,1,6,220,0,0,False,False,False
75,52,17,OP_017,1,6,251,0,0,False,False,False
75,53,0,OP_000,2,12,43,0,0,False,True,False
75,54,17,OP_017,4,6,216,0,0,False,True,False
75,55,0,OP_000,5,3,43,0,0,False,True,False
75,56,7,OP_007,4,4,5,0,0,False,False,False
75,57,2,OP_002,4,0,0,0,0,False,False,False
75,58,33,OP_033,"[5, 6, 7]","[9, 9, 9]",None,None,2,False,False,False
75,59,34,OP_034,3,4,2,0,0,False,False,False
75,60,1,OP_001,1,2,3,0,0,False,False,False
75,61,17,OP_017,1,6,251,0,0,False,False,False
75,62,0,OP_000,2,10,43,0,0,False,True,False
75,63,17,OP_017,3,1,251,0,0,False,False,False
75,64,1,OP_001,1,2,3,0,0,False,False,False
75,65,17,OP_017,1,13,216,0,0,False,True,False
75,66,43,OP_043,0,0,0,0,0,False,False,False
75,67,2,OP_002,1,0,0,0,0,False,False,False
75,68,17,OP_017,2,14,216,0,0,False,True,False
75,69,0,OP_000,4,15,43,0,0,False,True,False
75,70,7,OP_007,2,2,4,0,0,False,False,False
75,71,0,OP_000,4,16,43,0,0,False,True,False
75,72,48,OP_048,2,2,0,4,0,False,False,False
75,73,44,OP_044,2,0,0,0,0,False,False,False
75,74,47,OP_047,32,0,4,0,0,False,False,False
75,75,41,OP_041,32,86,2,0,0,False,False,False
75,76,19,OP_019,3,14,48,0,0,False,True,False
75,77,18,OP_018,3,1,2,0,0,False,False,False
75,78,53,OP_053,1,36,2,0,0,False,False,False
75,79,12,OP_012,1,86,45,0,0,False,False,False
75,80,28,OP_028,1,2,42,0,0,False,False,False
75,81,4,OP_004,3,18,48,0,0,False,True,False
75,82,5,OP_005,1,1,3,0,0,False,False,False
75,83,6,OP_006,"[1, 2, 36]",None,None,None,3,False,False,False
75,84,8,OP_008,4,19,75,0,0,False,False,False
75,85,15,OP_015,1,4,1,0,0,False,False,False
75,86,11,OP_011,62,86,77,0,0,False,False,False
75,87,40,OP_040,32,75,2,0,0,False,False,False
75,88,13,OP_013,1,7,43,0,0,False,False,False
75,89,0,OP_000,2,20,43,0,0,False,True,False
75,90,7,OP_007,1,1,2,0,0,False,False,False
75,91,0,OP_000,3,21,43,0,0,False,True,False
75,92,5,OP_005,1,1,3,0,0,False,False,False
75,93,6,OP_006,"[1, 2]",None,None,None,3,False,False,False
75,94,14,OP_014,3,1,0,0,0,False,False,False
75,95,2,OP_002,3,0,0,0,0,False,False,False
75,96,24,OP_024,1,3,2,0,0,False,False,False
75,97,39,OP_039,1,8,220,0,0,False,False,False
75,98,20,OP_020,50,95,3,0,0,False,False,False
76,1,17,OP_017,1,1,251,0,0,False,False,False
76,2,39,OP_039,1,1,63,0,0,False,False,False
76,3,12,OP_012,1,5,98,0,0,False,False,False
76,4,4,OP_004,259,26,31,0,0,False,False,False
76,5,35,OP_035,259,0,35,0,0,False,False,False
76,6,17,OP_017,1,2,251,0,0,False,False,False
76,7,39,OP_039,1,1,63,0,0,False,False,False
76,8,12,OP_012,1,9,60,0,0,False,False,False
76,9,11,OP_011,80,13,69,0,0,False,False,False
76,10,17,OP_017,1,3,251,0,0,False,False,False
76,11,16,OP_016,256,2,0,0,0,False,False,False
76,12,193,OP_193,40,1,0,256,0,False,False,False
76,13,51,OP_051,1,1,31,0,0,False,False,False
76,14,12,OP_012,1,15,25,0,0,False,False,False
76,15,11,OP_011,57,17,39,0,0,False,False,False
76,16,17,OP_017,1,4,251,0,0,False,False,False
76,17,39,OP_039,1,1,63,0,0,False,False,False
76,18,12,OP_012,1,23,59,0,0,False,False,False
76,19,17,OP_017,2,5,251,0,0,False,False,False
76,20,2,OP_002,2,0,0,0,0,False,False,False
76,21,62,OP_062,1,1,1,0,0,False,False,False
76,22,20,OP_020,34,85,83,0,0,False,False,False
76,23,11,OP_011,48,23,19,0,0,False,False,False
76,24,17,OP_017,1,1,216,0,0,False,True,False
76,25,0,OP_000,2,2,43,0,0,False,True,False
76,26,7,OP_007,1,1,2,0,0,False,False,False
76,27,17,OP_017,2,3,216,0,0,False,True,False
76,28,16,OP_016,257,2,0,0,0,False,False,False
76,29,185,OP_185,21,4,0,257,0,False,False,False
76,30,4,OP_004,3,4,40,0,0,False,True,False
76,31,7,OP_007,2,2,3,0,0,False,False,False
76,32,17,OP_017,3,5,216,0,0,False,True,False
76,33,0,OP_000,5,6,43,0,0,False,True,False
76,34,5,OP_005,3,3,5,0,0,False,False,False
76,35,6,OP_006,"[3, 4]",None,None,None,3,False,False,False
76,36,8,OP_008,5,7,37,0,0,False,False,False
76,37,24,OP_024,3,3,2,0,0,False,False,False
76,38,9,OP_009,4,3,19,0,0,False,False,False
76,39,17,OP_017,7,8,216,0,0,False,True,False
76,40,18,OP_018,7,1,6,0,0,False,False,False
76,41,0,OP_000,7,11,43,0,0,False,True,False
76,42,25,OP_025,4,3,2,7,0,False,False,False
76,43,12,OP_012,4,49,65,0,0,False,False,False
76,44,16,OP_016,258,2,0,0,0,False,False,False
76,45,184,OP_184,-1,35,0,258,0,False,False,False
76,46,21,OP_021,5,1,41,0,0,False,False,False
76,47,18,OP_018,5,2,4,0,0,False,False,False
76,48,52,OP_052,2,2,4,0,0,False,False,False
76,49,11,OP_011,63,49,18,0,0,False,False,False
76,50,9,OP_009,4,3,19,0,0,False,False,False
76,51,17,OP_017,7,8,216,0,0,False,True,False
76,52,18,OP_018,7,3,6,0,0,False,False,False
76,53,0,OP_000,7,11,43,0,0,False,True,False
76,54,25,OP_025,4,3,2,7,0,False,False,False
76,55,12,OP_012,4,59,64,0,0,False,False,False
76,56,9,OP_009,5,1,19,0,0,False,False,False
76,57,18,OP_018,5,4,4,0,0,False,False,False
76,58,54,OP_054,2,2,4,0,0,False,False,False
76,59,11,OP_011,35,59,48,0,0,False,False,False
76,60,9,OP_009,4,3,19,0,0,False,False,False
76,61,17,OP_017,7,8,216,0,0,False,True,False
76,62,18,OP_018,7,5,6,0,0,False,False,False
76,63,0,OP_000,7,11,43,0,0,False,True,False
76,64,25,OP_025,4,3,2,7,0,False,False,False
76,65,12,OP_012,4,70,61,0,0,False,False,False
76,66,9,OP_009,5,1,19,0,0,False,False,False
76,67,18,OP_018,5,6,4,0,0,False,False,False
76,68,54,OP_054,2,2,4,0,0,False,False,False
76,69,4,OP_004,260,27,96,0,0,False,False,False
76,70,35,OP_035,260,0,17,0,0,False,False,False
76,71,9,OP_009,4,3,19,0,0,False,False,False
76,72,17,OP_017,7,8,216,0,0,False,True,False
76,73,18,OP_018,7,7,6,0,0,False,False,False
76,74,0,OP_000,7,11,43,0,0,False,True,False
76,75,25,OP_025,4,3,2,7,0,False,False,False
76,76,12,OP_012,4,80,68,0,0,False,False,False
76,77,9,OP_009,5,1,19,0,0,False,False,False
76,78,18,OP_018,5,8,4,0,0,False,False,False
76,79,52,OP_052,2,2,4,0,0,False,False,False
76,80,11,OP_011,11,80,95,0,0,False,False,False
76,81,9,OP_009,4,3,19,0,0,False,False,False
76,82,17,OP_017,7,8,216,0,0,False,True,False
76,83,18,OP_018,7,9,6,0,0,False,False,False
76,84,0,OP_000,7,11,43,0,0,False,True,False
76,85,25,OP_025,4,3,2,7,0,False,False,False
76,86,12,OP_012,4,94,83,0,0,False,False,False
76,87,17,OP_017,5,3,216,0,0,False,True,False
76,88,0,OP_000,6,19,43,0,0,False,True,False
76,89,7,OP_007,5,5,6,0,0,False,False,False
76,90,2,OP_002,5,0,0,0,0,False,False,False
76,91,33,OP_033,"[6, 7, 8]","[20, 21, 20]",None,None,2,False,False,False
76,92,34,OP_034,4,4,2,0,0,False,False,False
76,93,52,OP_052,2,2,4,0,0,False,False,False
76,94,11,OP_011,31,94,34,0,0,False,False,False
76,95,9,OP_009,4,3,19,0,0,False,False,False
76,96,17,OP_017,7,8,216,0,0,False,True,False
76,97,18,OP_018,7,10,6,0,0,False,False,False
76,98,0,OP_000,7,11,43,0,0,False,True,False
76,99,25,OP_025,4,3,2,7,0,False,False,False
76,100,12,OP_012,4,108,34,0,0,False,False,False
76,101,17,OP_017,5,3,216,0,0,False,True,False
76,102,0,OP_000,6,19,43,0,0,False,True,False
76,103,7,OP_007,5,5,6,0,0,False,False,False
76,104,2,OP_002,5,0,0,0,0,False,False,False
76,105,33,OP_033,"[6, 7, 8]","[20, 21, 20]",None,None,2,False,False,False
76,106,34,OP_034,4,4,2,0,0,False,False,False
76,107,54,OP_054,2,2,4,0,0,False,False,False
76,108,11,OP_011,31,108,36,0,0,False,False,False
76,109,17,OP_017,4,3,251,0,0,False,False,False
76,110,3,OP_003,"[5, 7]","[23, 24]",None,None,2,False,False,False
76,111,7,OP_007,6,2,7,0,0,False,False,False
76,112,0,OP_000,7,20,43,0,0,False,True,False
76,113,59,OP_059,6,6,7,0,0,False,False,False
76,114,26,OP_026,6,115,99,0,0,False,False,False
76,115,11,OP_011,8,119,6,0,0,False,False,False
76,116,0,OP_000,7,25,43,0,0,False,True,False
76,117,7,OP_007,6,2,7,0,0,False,False,False
76,118,17,OP_017,7,6,251,0,0,False,False,False
76,119,68,OP_068,6,6,7,0,0,False,False,False
76,120,12,OP_012,6,121,95,0,0,False,False,False
76,121,11,OP_011,14,124,25,0,0,False,False,False
76,122,17,OP_017,6,3,216,0,0,False,True,False
76,123,0,OP_000,7,4,43,0,0,False,True,False
76,124,7,OP_007,6,6,7,0,0,False,False,False
76,125,1,OP_001,4,5,6,0,0,False,False,False
76,126,17,OP_017,4,4,251,0,0,False,False,False
76,127,3,OP_003,"[5, 7]","[13, 13]",None,None,2,False,False,False
76,128,7,OP_007,6,1,7,0,0,False,False,False
76,129,1,OP_001,4,5,6,0,0,False,False,False
76,130,20,OP_020,80,66,83,0,0,False,False,False
77,1,9,OP_009,2,1,19,0,0,False,False,False
77,2,12,OP_012,2,6,62,0,0,False,False,False
77,3,17,OP_017,3,1,251,0,0,False,False,False
77,4,2,OP_002,3,0,0,0,0,False,False,False
77,5,62,OP_062,2,1,1,0,0,False,False,False
77,6,11,OP_011,4,9,81,0,0,False,False,False
77,7,17,OP_017,3,2,251,0,0,False,False,False
77,8,2,OP_002,3,0,0,0,0,False,False,False
77,9,62,OP_062,2,1,1,0,0,False,False,False
77,10,20,OP_020,98,81,91,0,0,False,False,False
78,1,13,OP_013,1,1,33,0,0,False,False,False
78,2,0,OP_000,2,1,43,0,0,False,True,False
78,3,7,OP_007,1,1,2,0,0,False,False,False
78,4,0,OP_000,3,2,43,0,0,False,True,False
78,5,5,OP_005,1,1,3,0,0,False,False,False
78,6,6,OP_006,"[1, 2]",None,None,None,3,False,False,False
78,7,16,OP_016,256,2,0,0,0,False,False,False
78,8,285,OP_285,0,1,0,256,0,False,False,False
78,9,13,OP_013,4,1,10,0,0,False,False,False
78,10,18,OP_018,4,1,3,0,0,False,False,False
78,11,39,OP_039,3,3,63,0,0,False,False,False
78,12,2,OP_002,3,0,0,0,0,False,False,False
78,13,23,OP_023,1,3,1,0,0,False,False,False
78,14,20,OP_020,97,41,43,0,0,False,False,False
79,1,66,OP_066,1,1,45,0,0,False,False,False
79,2,20,OP_020,38,91,97,0,0,False,False,False
80,1,13,OP_013,1,1,98,0,0,False,False,False
80,2,0,OP_000,2,1,43,0,0,False,True,False
80,3,7,OP_007,1,1,2,0,0,False,False,False
80,4,26,OP_026,1,5,34,0,0,False,False,False
80,5,11,OP_011,53,7,68,0,0,False,False,False
80,6,13,OP_013,2,1,44,0,0,False,False,False
80,7,18,OP_018,2,1,1,0,0,False,False,False
80,8,26,OP_026,1,9,6,0,0,False,False,False
80,9,11,OP_011,19,10,98,0,0,False,False,False
80,10,17,OP_017,1,2,251,0,0,False,False,False
80,11,26,OP_026,1,12,77,0,0,False,False,False
80,12,11,OP_011,80,16,57,0,0,False,False,False
